order_id,order_value,order_freight,customer_unique_id,customer_state,customer_city,seller_state,seller_state_nunique,seller_id_nunique,product_category_name,product_category_nunique,product_id_nunique,total_weight_g,total_length_cm,total_height_cm,total_width_cm,n_items,is_multi_seller,is_multi_category,is_multi_product,freight_share
e3fa8bf19ae531c5ef5ae2264ca360dc,69.99,19.46,406be519eb0e8e09692ddbe0a551eee1,RJ,macae,SP,1,1,utilidades_domesticas,1,1,900.0,38.0,9.0,21.0,1,False,False,False,0.2780397199599943
e3fcb3845afed436e7e07959cd3f0fdd,109.9,11.97,06cc6c8978803b38a4ea38013f53ea6b,SP,sao paulo,SP,1,1,esporte_lazer,1,1,6050.0,40.0,30.0,30.0,1,False,False,False,0.1089171974522293
e3fdb4acd9e17c8b90cb9632990ee786,422.0,55.55,c8beef897465bd87168f7793cf9d0981,DF,brasilia,SP,1,1,cama_mesa_banho,1,1,12850.0,60.0,20.0,40.0,1,False,False,False,0.13163507109004738
e3ffc18630aca4eb79dc587b127e2814,619.0,19.08,801512ead4c9cbc98ecd208f45c975ec,RJ,niteroi,SP,1,1,relogios_presentes,1,1,425.0,19.0,13.0,16.0,1,False,False,False,0.030823909531502422
e4020f274902a070b403d4f914dee557,56.0,13.97,9d3abddad51efa4368aa7d0bd0dce9e2,SP,santos,SP,1,1,cama_mesa_banho,1,1,355.0,34.0,21.0,40.0,1,False,False,False,0.24946428571428572
e402e802747c8579d579310e0ec1ddc7,16.0,16.79,eb68e3be1405c884053490873ac49a3d,MT,nova canaa do norte,SP,1,1,beleza_saude,1,1,200.0,25.0,10.0,20.0,1,False,False,False,1.049375
e40339cd43c38724ea64647be58ae59e,149.99,12.25,2b9eaef1311d306fe845a1e6c9a59a28,SP,jandira,SP,1,1,cool_stuff,1,1,975.0,37.0,31.0,17.0,1,False,False,False,0.08167211147409827
e4042b31d83d0e39b199d1c5a0c48615,29.9,15.1,6fc4b690e7e8c341db781cf41e770f4a,SP,valinhos,SC,1,1,telefonia,1,1,200.0,18.0,6.0,12.0,1,False,False,False,0.5050167224080268
e40432477b0a9de5823fb1c0fd293a5b,78.0,21.85,11a195cba7e03b549d32abad6a9285ba,SP,sao paulo,MG,1,1,utilidades_domesticas,1,1,2250.0,45.0,21.0,26.0,1,False,False,False,0.28012820512820513
e4056cda2102828227ab4626fcbfcded,50.0,16.79,9bef45cb5b62c76a18ecde35d9993a5e,ES,vitoria,MG,1,1,consoles_games,1,1,150.0,24.0,5.0,24.0,1,False,False,False,0.3358
e4056fbb5f5bfa209170515335558cb0,168.98,17.15,e1138d7339e4fe9cb783f3a04ebe7406,ES,vitoria,SP,1,1,cama_mesa_banho,1,1,1350.0,50.0,11.0,11.0,1,False,False,False,0.10149130074565037
e405a05e7cb02776a17ecb51733fa00a,59.99,13.44,a971d4970461ba6d68a0400134c80bf2,SP,sao paulo,SP,1,1,utilidades_domesticas,1,1,1350.0,40.0,19.0,24.0,1,False,False,False,0.22403733955659275
e405bc96c83c1abef95a51cc9e8ca865,47.49,16.11,df5d2b376ad8dc9223a3528f28795837,DF,brasilia,SP,1,1,bebidas,1,1,175.0,23.0,21.0,21.0,1,False,False,False,0.3392293114339861
e40632c1a86bf79342051a1ed16149c3,9.0,18.23,89232715b456747c17c31663f25e6453,RS,pinheiro machado,SP,1,1,eletronicos,1,1,300.0,25.0,7.0,16.0,1,False,False,False,2.0255555555555556
e406b65a510b2724b055573a680435b2,59.99,12.76,c8494ca706f70318c49ac73f0d3fa1ea,SP,sao carlos,SP,1,1,bebes,1,1,800.0,30.0,20.0,40.0,1,False,False,False,0.21270211701950323
e406f3cf4b3e23077d22eb4346d6471c,65.9,18.56,ae13cecbe00bba4580ba29e567f9ce2b,SP,guarulhos,RJ,1,1,livros_interesse_geral,1,1,475.0,14.0,16.0,15.0,1,False,False,False,0.28163884673748096
e407655a139ac261ec2f43315ea354d9,68.9,16.92,0a5fa7113e2ce10ce82df667b7098932,MG,belo horizonte,PR,1,1,informatica_acessorios,1,1,150.0,16.0,13.0,14.0,1,False,False,False,0.2455732946298984
e40815dcb739e03cb2c06547ef7c3092,489.9,18.0,d9ee7056d3b273526910787687c3c218,MG,itabira,PR,1,1,perfumaria,1,1,517.0,18.0,12.0,19.0,1,False,False,False,0.03674219228413962
e408dfd94b7e8c99fd27de19a3f388df,18.95,13.47,405c248372dfb62b13889271b58fa2b2,SP,santo andre,PR,1,1,utilidades_domesticas,1,1,400.0,16.0,10.0,14.0,1,False,False,False,0.7108179419525067
e409123d7599a3a34c467521576b05fb,141.75,18.87,1500da334da019c68fda219f942ba38a,RS,caxias do sul,SP,1,1,cool_stuff,1,1,700.0,21.0,18.0,23.0,1,False,False,False,0.13312169312169314
e4096fb3855821fb19ff9025c7ce4edf,49.99,16.79,8bd8969a5be073bb5910e5e6f2b261cf,ES,vila velha,MG,1,1,beleza_saude,1,1,200.0,19.0,11.0,23.0,1,False,False,False,0.3358671734346869
e40a14dbad08901c276df1547f261960,89.69999999999999,42.3,642bcaa6b28d32a07518d84e4598e4f9,SP,sao paulo,PR,1,1,brinquedos,1,1,1650.0,57.0,24.0,33.0,3,False,False,False,0.47157190635451507
e40ab8f901bb919f04246d31ab76970c,138.9,31.950000000000003,81ea1f2d25c94b2d16c143331381635d,MG,santa juliana,MG,2,2,papelaria,1,2,7550.0,106.0,30.0,62.0,2,True,False,True,0.23002159827213825
e40ad49e77913b7176bc3268c18b3299,75.78,15.28,5e1821ab07e3f73f0408a3ece0b4effa,ES,serra,SP,1,1,cama_mesa_banho,1,1,500.0,52.0,6.0,40.0,1,False,False,False,0.20163631565056742
e40d016b1ae85a70208463f0969fcfce,48.0,12.79,bedeb8c6861b84e5b603ba28e78b78e1,SP,sao paulo,SP,1,1,cama_mesa_banho,1,1,550.0,40.0,7.0,50.0,1,False,False,False,0.2664583333333333
e40d3d3715dc8eff1f1b90a2cdb9bc1a,119.9,20.08,087a52a100e1563c3086c0bd2e0542ee,MG,juiz de fora,PR,1,1,moveis_decoracao,1,1,2300.0,105.0,3.0,70.0,1,False,False,False,0.16747289407839863
e40e39fb1358884be5aba158fc7beac5,62.9,16.41,788419ac177d7587d2b2d78ed2092cbc,MG,belo horizonte,SP,1,1,utilidades_domesticas,1,1,3070.0,32.0,11.0,29.0,1,False,False,False,0.26089030206677266
e4107fe2ed8e28268d643047f748cad2,120.0,26.46,920dc471f9e6bb870b2aeb5135ad1690,MG,bom despacho,MG,1,1,ferramentas_jardim,1,1,6050.0,20.0,20.0,20.0,1,False,False,False,0.2205
e411a2fed65c00ae40544a4ffe4b6480,129.0,25.74,e65eabe8b365a111ec89ab4b145ed013,SP,sao paulo,MG,1,1,utilidades_domesticas,1,1,9950.0,31.0,61.0,31.0,1,False,False,False,0.19953488372093023
e4125f8d1a61bdeadda581f9b282f7d0,49.9,18.23,4f19b9967c3e5b5e63dceb94b5bb2223,PR,curitiba,RS,1,1,esporte_lazer,1,1,100.0,16.0,6.0,11.0,1,False,False,False,0.3653306613226453
e412969c1f2644860cf80035bffa2b5e,28.38,12.69,6f1eb4c37c00902b79f44527dfff1bb5,SP,sao paulo,SP,1,1,cama_mesa_banho,1,1,550.0,20.0,2.0,20.0,1,False,False,False,0.44714587737843553
e412fc992ea2637ad4e76b34edd88a18,33.89,50.96,dd46038389579138a942d9539f335b45,RS,augusto pestana,DF,1,1,informatica_acessorios,1,1,368.0,19.0,11.0,14.0,1,False,False,False,1.5036884036588964
e4137bb83c0ad1410a2c9efd9e87fc1a,45.0,16.32,14ab6d3d1e2df5a47fbe944686f5ef6f,RJ,nilopolis,SP,1,1,esporte_lazer,1,1,800.0,42.0,8.0,26.0,1,False,False,False,0.3626666666666667
e413fcce1c572bf00dbaa61203d45afe,38.5,11.74,d4d86ac8af2a2611d9b360d28d4321dd,MG,passos,MG,1,1,moveis_decoracao,1,1,1400.0,32.0,6.0,28.0,1,False,False,False,0.30493506493506495
e4140f1a5e60f4ceb4190546f710921f,169.97,17.63,fd68ece4dd01f62d357fece252cc53f1,RJ,volta redonda,RS,1,1,cool_stuff,1,1,100.0,16.0,16.0,16.0,1,False,False,False,0.10372418662116843
e414d2bbb8c0c4fe5e9d51888c14c192,27.5,19.05,1e6710617d45cc88fe235ce34480d5e3,BA,caravelas,CE,1,1,alimentos,1,1,1700.0,16.0,18.0,15.0,1,False,False,False,0.6927272727272727
e4153bfffa13ee5e0cfea9d1d2529870,152.0,17.61,0fc4c0fc23ef45d16a0f32fbf9ae25cb,GO,goiania,SP,1,1,beleza_saude,1,1,200.0,17.0,11.0,15.0,1,False,False,False,0.11585526315789474
e415a718c8f2f0372ec699fec852fb68,69.9,19.98,b2f91567cea910545e72f203ff7f326c,DF,brasilia,SP,1,1,moveis_decoracao,1,1,2600.0,50.0,10.0,30.0,1,False,False,False,0.2858369098712446
e415f12eab73fc5ed2c7de3cc29e5ecc,9.99,14.1,0cfc95fb80ed82d9b8e2820451c28be2,MG,raposos,SP,1,1,fashion_bolsas_e_acessorios,1,1,350.0,20.0,10.0,20.0,1,False,False,False,1.4114114114114114
e417011226af2bd3a4a21d51b2818e36,59.99,17.67,31db02528216401f292fff0d18b8d71e,RJ,barra mansa,SP,1,1,cool_stuff,1,1,700.0,42.0,25.0,15.0,1,False,False,False,0.29454909151525255
e4175c48cab7af2bed0f9d9001f006af,57.89,11.15,7ebdbdb58c8897d6f84dba51360f6a62,SP,guarulhos,SP,1,1,livros_tecnicos,1,1,950.0,29.0,3.0,21.0,1,False,False,False,0.19260666781827604
e417e04e3bc1fdac9c19f9fc5e137527,29.0,7.78,1aefdb169d82d349ff074518bab4876a,SP,rio grande da serra,SP,1,1,relogios_presentes,1,1,200.0,16.0,2.0,20.0,1,False,False,False,0.26827586206896553
e417eb578007d00c0b658bc321e625fb,89.9,21.12,d2ff06ecb0dc4475ed2425a4b50ea0b7,MG,belo horizonte,SP,1,1,cama_mesa_banho,1,1,1383.0,50.0,10.0,40.0,1,False,False,False,0.23492769744160177
e418e6620e03b70aed56a90a2b92db5d,289.0,46.48,9ef359a0107cf43c2f46e58b1e23e86e,PR,telemaco borba,SP,1,1,malas_acessorios,1,1,2965.0,41.0,27.0,34.0,1,False,False,False,0.1608304498269896
e418ef83856cd1b69aa83b6992142361,69.9,25.77,6668e1ae499e2e9be475b7f708580232,PA,parauapebas,SP,1,1,esporte_lazer,1,1,2300.0,20.0,20.0,20.0,1,False,False,False,0.3686695278969957
e419e5015f43887f330150fd21ff60f6,219.98,24.83,d61e034e65827fedc250b4a1d926945d,SP,guarulhos,SP,1,1,moveis_escritorio,1,1,11000.0,58.0,20.0,58.0,1,False,False,False,0.112873897627057
e41c6da781772f030e857c2b427a917a,330.0,10.07,d547f6aa046bc09da16d46062617d8bb,SP,sao paulo,SP,1,1,beleza_saude,1,1,400.0,34.0,4.0,22.0,1,False,False,False,0.030515151515151516
e41decb502eacb9caa6a9b4cd9c75e3c,89.18,9.44,7296cca32b0c1444cca995ef502b81c9,SP,sao paulo,SP,1,1,moveis_decoracao,1,1,700.0,35.0,20.0,35.0,1,False,False,False,0.10585333034312625
e41e11b6bbfb361583ab92eb18bc9018,29.99,15.23,1525c29997724d87a8cd9a7654738f26,RJ,rio de janeiro,SP,1,1,telefonia,1,1,300.0,17.0,4.0,12.0,1,False,False,False,0.5078359453151051
e41e5861711a10524b80a63d022ae776,1139.0,41.51,37d2bd687b1dbd293de12633b9160f3a,MS,fatima do sul,SP,1,1,informatica_acessorios,1,1,1550.0,30.0,22.0,26.0,1,False,False,False,0.03644424934152765
e41e7842fa15d821ce598a8b80915cd8,83.98,16.88,31ffd7ebf0a3657a9d21ae8f3f302164,SP,suzano,SP,1,1,utilidades_domesticas,1,1,780.0,48.0,40.0,48.0,2,False,False,False,0.20100023815194093
e4200b9952be20987657b4536b4b0292,39.9,15.1,0dd0c4db6972528752b2d77e01acf0e8,SP,olimpia,MG,1,1,,0,1,200.0,25.0,5.0,15.0,1,False,False,False,0.37844611528822053
e4223b96432f4984fc69390438d80861,18.9,15.1,ea377f7ce3cef6d25691cc1f2e66ef85,RS,sao luiz gonzaga,SP,1,1,telefonia,1,1,100.0,18.0,6.0,11.0,1,False,False,False,0.798941798941799
e422d0e263d60b29075b7369ade6ace3,119.8,30.36,4bac0dc665a22611249e258c819b8ec7,RJ,rio de janeiro,SP,1,1,moveis_decoracao,1,1,2300.0,136.0,16.0,26.0,2,False,False,False,0.2534223706176962
e422e79c353461906ac09d654bd28ad7,168.9,21.98,ffa6acb325475c3f9816fa472652f1af,RN,natal,SP,1,1,relogios_presentes,1,1,120.0,17.0,12.0,13.0,1,False,False,False,0.13013617525162818
e42404a21e1f2985aa073939b8375da5,39.9,11.85,fd2111f93b5ea7bdc12f42454235076e,SP,franca,SP,1,1,,0,1,400.0,30.0,30.0,11.0,1,False,False,False,0.29699248120300753
e4243fe53d2000098de6ffa02b534c15,138.0,34.51,04fab0f0f931f86a5d1eecb8103f2ae8,SP,chavantes,MG,1,1,utilidades_domesticas,1,1,9900.0,61.0,31.0,31.0,1,False,False,False,0.2500724637681159
e424fb3a9a9c116a762d83cdcc872c58,69.8,35.2,0a330eeeee86fe56f383e11837e7df05,SP,sao jose dos campos,SP,1,1,cama_mesa_banho,1,2,2300.0,100.0,24.0,24.0,2,False,False,True,0.5042979942693411
e425680f760cbc130be3e53a9773c584,38.4,11.85,9d9ab3b77f0416765b3fbedf94a942a4,SP,taubate,SP,1,1,moveis_decoracao,1,1,950.0,20.0,35.0,20.0,1,False,False,False,0.30859375
e4272316e0c554e6648e2148434abd44,30.99,18.32,9cec172c553dad230dc099c383027ab9,SC,santa cruz do timbo,SP,1,1,brinquedos,1,1,425.0,25.0,16.0,20.0,1,False,False,False,0.5911584382058729
e4272ba8b50a19a75e9905e062ddebbe,120.0,16.6,9c5e47793b4497ef26bbf6987ec1e8c8,ES,cariacica,SP,1,1,esporte_lazer,1,1,3650.0,14.0,16.0,12.0,1,False,False,False,0.13833333333333334
e42760f40f2fba3ba7529b6157adf501,129.0,18.0,f4b13245902914cb9e81d365ae3e29aa,BA,macaubas,SP,1,1,papelaria,1,1,5700.0,38.0,30.0,28.0,1,False,False,False,0.13953488372093023
e42a84e9da2661784849b93dd02c579b,148.0,15.79,acaaaf3c264707b8563c243c40481d0a,MG,joao monlevade,SP,1,1,relogios_presentes,1,1,444.0,20.0,14.0,16.0,1,False,False,False,0.10668918918918918
e42b4cff5d459fc447019421a3cc5706,249.9,35.29,55f21db4f9a353dcee5b774f750c65a1,ES,alfredo chaves,SP,1,1,cama_mesa_banho,1,1,3150.0,39.0,13.0,46.0,1,False,False,False,0.14121648659463784
e42b66326781591510efdca88022604d,780.0,57.42,c2bffaf8747e77b4c0b4e38421e3bf29,SC,sao jose,SC,1,1,utilidades_domesticas,1,1,20250.0,99.0,105.0,102.0,3,False,False,False,0.07361538461538462
e42bf7067f681fd8fae881e02681808a,91.8,33.2,6b90870791b88e4300c3e15816b18660,MG,sete lagoas,SP,1,1,pet_shop,1,1,14100.0,100.0,42.0,42.0,2,False,False,False,0.36165577342047933
e42cda49040d08368e11e1544c92db5b,45.9,9.34,5ec1a6a0a71a856148e6e64e9a5637df,SP,sao paulo,SP,1,1,cama_mesa_banho,1,1,800.0,20.0,20.0,20.0,1,False,False,False,0.20348583877995643
e42d675de97fa2ce82d7090d2e1627de,114.0,21.29,2aa179b290dfd52cb75f4bf6aa8e792e,RJ,belford roxo,SP,1,1,cama_mesa_banho,1,1,3300.0,46.0,18.0,35.0,1,False,False,False,0.18675438596491228
e42e8108ccb75f8beac4116b386e7023,79.9,13.68,59bb7f7d12d8ff37f1f8e6909d1b03dc,SP,sao paulo,PR,1,1,informatica_acessorios,1,1,180.0,17.0,10.0,13.0,1,False,False,False,0.17121401752190235
e43005ad5dc9d4727ad0f093ad35283b,78.0,33.34,4b70f76a303153ebf720cd0197f80bd6,RJ,rio de janeiro,SP,1,1,cama_mesa_banho,1,1,2000.0,70.0,16.0,50.0,2,False,False,False,0.4274358974358975
e43062fd260607596c8e02e5c12081e5,180.0,13.17,0eb7649eaad5ebdc5b88d4a0636c8865,SP,osasco,SP,1,1,automotivo,1,1,1150.0,20.0,20.0,20.0,1,False,False,False,0.07316666666666667
e4309eeca1cfe3c6df5a187c38817a5c,114.9,44.5,1da7e0c16d2176c357472ed588c5c647,PI,teresina,SP,1,1,beleza_saude,1,1,6900.0,26.0,26.0,26.0,1,False,False,False,0.3872932985204525
e4313fe2f9d83782c9426892dc497ea4,11.4,8.27,d0af5dec42f3bf160195f5bcb704fd01,SP,santos,SP,1,1,eletrodomesticos,1,1,100.0,18.0,8.0,13.0,1,False,False,False,0.725438596491228
e4318982ed51e84596216f47f154d767,19.0,9.34,1955d312393ef9e65b54ab90881066a8,SP,sao paulo,SP,1,1,utilidades_domesticas,1,1,450.0,35.0,15.0,13.0,1,False,False,False,0.49157894736842106
e432872c2eef5b6ec19d17834f4277c8,69.9,15.37,727ae49cd6f515ed3e014218ce53fa67,ES,cariacica,RJ,1,1,beleza_saude,1,1,4650.0,47.0,27.0,28.0,1,False,False,False,0.2198855507868383
e4332fcdfe53c13a7ac6feff6e31b6b2,23.9,15.79,204d2cf7c29b0399507f900f6b55a582,BA,salvador,MG,1,1,brinquedos,1,1,382.0,37.0,7.0,26.0,1,False,False,False,0.6606694560669456
e433edc92cb5e3ae5515301b3309e303,449.70000000000005,39.54,a5c93e7b12545f61cbf92efa2d77f1f3,SP,birigui,PR,1,1,informatica_acessorios,1,1,600.0,63.0,42.0,45.0,3,False,False,False,0.08792528352234823
e4343d78149c8b9a3a1dd744e0e274bc,56.5,15.15,aab078892c1dd014f687f3665730def6,SP,sao carlos,PR,1,1,esporte_lazer,1,1,488.0,17.0,16.0,17.0,1,False,False,False,0.268141592920354
e434f79ea884de16e5a8bf32afee5333,249.8,45.6,0bf790010e2f4f4353e3ae8e45ad3b2b,RJ,niteroi,PR,1,1,informatica_acessorios,1,1,466.0,32.0,28.0,30.0,2,False,False,False,0.18254603682946358
e43508515d5e7a615643e552dc54a970,858.0,69.6,a7d01453152539afcb6e419a6decb67b,GO,goiania,PR,1,1,agro_industria_e_comercio,1,1,5400.0,40.0,26.0,50.0,2,False,False,False,0.08111888111888112
e4355b11f8adb9cfd1883d34dfedb6c7,230.0,75.0,5061b8a4932117dd2749e176c8bb2194,MT,cuiaba,RJ,1,1,brinquedos,1,1,800.0,50.0,22.0,32.0,2,False,False,False,0.32608695652173914
e4359be0adeea34c8db93c37391dcf9d,149.99,19.33,39c45a81d682aa754d46022c3dfc2857,SP,sao paulo,PR,1,1,esporte_lazer,1,1,7800.0,46.0,36.0,36.0,1,False,False,False,0.1288752583505567
e435bbf238549cbb883e87ec7957aadb,39.8,25.58,45623860763ee4a7bf3639acee57eac9,SP,piracaia,SP,1,1,bebes,1,1,200.0,62.0,12.0,62.0,2,False,False,False,0.642713567839196
e437a323d90b04581fd8418d4afcce4f,690.0,33.2,b8aced29a3e644673b246ee841e8e1a3,SP,sao paulo,SP,1,1,instrumentos_musicais,1,1,11600.0,45.0,20.0,100.0,1,False,False,False,0.04811594202898551
e4380a38a218569eb949095e934047fd,50.9,13.38,4a782d1a71c00543f1a63a5373a956f1,SP,barueri,MG,1,1,malas_acessorios,1,1,700.0,45.0,10.0,33.0,1,False,False,False,0.26286836935166996
e438a68d6cff4749165966ed2e2ff8a0,34.5,7.39,fceccc1505da8b7d0366a0f408a48a0c,SP,sao paulo,SP,1,1,automotivo,1,1,250.0,25.0,15.0,25.0,1,False,False,False,0.21420289855072464
e439b72b2d1f22819e11acbbc8102216,70.0,18.54,bd618c7170ee97ac25bed1a72d0b6ab5,PR,campo mourao,PR,1,1,moveis_decoracao,1,1,2500.0,40.0,10.0,30.0,1,False,False,False,0.26485714285714285
e439c4c76d0ddcee47707e6353dc21af,209.99,18.04,3f4d74971a1f73785bb68e45c911e623,BA,salvador,SP,1,1,beleza_saude,1,1,1250.0,19.0,17.0,17.0,1,False,False,False,0.0859088528025144
e439ced3d48f1a77f6ecc029cc946a6f,138.0,22.44,84717d840af87a7fa12a66a0933ede2a,SP,sao jose do rio pardo,PR,1,1,esporte_lazer,1,1,5100.0,60.0,30.0,30.0,1,False,False,False,0.16260869565217392
e439d0a12293f3ce780e73285032235a,54.99,23.19,b073fa02eea5042d41af91088a3dcced,RJ,niteroi,SP,1,1,cama_mesa_banho,1,1,1050.0,32.0,5.0,30.0,1,False,False,False,0.4217130387343153
e43a18300d40c9a864931b5ebb5b3352,39.99,16.79,21fbbe880ef907377e90229f91a02801,MG,uberlandia,RS,1,1,fashion_bolsas_e_acessorios,1,1,350.0,20.0,16.0,16.0,1,False,False,False,0.41985496374093517
e43a8e7bb3db31ab15c10dfc9ef4e419,56.0,13.41,8639ba758371b0ef0e3d8264ac944b2c,SP,sao paulo,SP,1,1,brinquedos,1,1,1350.0,35.0,26.0,25.0,1,False,False,False,0.2394642857142857
e43a94e0ef58ee8b2507c9176c7581d1,99.99,17.95,8f891a5f40cb72bf5fabda4997b4a625,RS,roque gonzales,SP,1,1,cool_stuff,1,1,4475.0,44.0,24.0,31.0,1,False,False,False,0.17951795179517951
e43abf9982299e5688c4848401c0fe83,119.9,16.14,3c17f3270f1c874445ccccfee95fa17a,SP,praia grande,SP,1,1,utilidades_domesticas,1,1,7150.0,35.0,28.0,32.0,1,False,False,False,0.13461217681401166
e43be9f124c722dfb1d98eeb39b69484,117.3,25.66,64b58e8ac09198579e411a860973146f,MG,curvelo,SP,1,1,automotivo,1,1,4105.0,67.0,10.0,67.0,1,False,False,False,0.21875532821824384
e43bf5e038481356e162cc65ab7fb1c2,52.9,15.12,a23e665deb9007ae2c4e9175af07a958,SP,itapira,MG,1,1,perfumaria,1,1,150.0,16.0,8.0,20.0,1,False,False,False,0.2858223062381853
e43c3a1ff03aa2c3ca0ccee512f62371,129.9,15.41,e8af6532230712b51ceb46072be610d4,SP,cosmopolis,SP,1,1,ferramentas_jardim,1,1,3600.0,35.0,33.0,14.0,1,False,False,False,0.11862971516551193
e43d4fe81a0a7828e55dc60e33ce7921,265.0,44.05,3b4123c1052f349e83b4646c759a61f5,ES,vila velha,SP,1,1,pet_shop,1,1,11750.0,82.0,7.0,72.0,1,False,False,False,0.1662264150943396
e43e7a3a8ac3cfe7bb59dfe7de389ce1,19.99,15.1,cd532bdac352579532288aee6b3aebae,MG,diamantina,SP,1,1,telefonia_fixa,1,1,90.0,19.0,3.0,11.0,1,False,False,False,0.7553776888444222
e43ed2b08857c6ddca4d7337c055debc,102.0,17.62,449f2fa5eabd1ed61c7a8fd3cf1c555f,SP,sao caetano do sul,SP,1,1,relogios_presentes,1,1,396.0,18.0,11.0,14.0,1,False,False,False,0.1727450980392157
e43f88863d1cc9cff18d753d439d42e8,419.93999999999994,97.5,72061fff095d8325b311ea24e2f4a2b5,MG,carmo do rio claro,SP,1,1,brinquedos,1,6,2105.0,124.0,51.0,97.0,6,False,False,True,0.23217602514644953
e4406088398131aed8c21c5a4ec3442b,89.9,13.65,0bcb0137639d8010c5fc562d96b4af3c,SP,mairipora,SP,1,1,cama_mesa_banho,1,1,1383.0,50.0,10.0,40.0,1,False,False,False,0.1518353726362625
e440f8fc256f028a44b7e88e390a7ac2,69.9,11.99,0f97aca6c2f5937c43a5253d1eb61b33,SP,sao bernardo do campo,SP,1,1,telefonia,1,1,100.0,16.0,3.0,11.0,1,False,False,False,0.1715307582260372
e441491edbdc584bf380f36bb5e048bf,25.0,13.47,0ab20fb5f6b4eefe822ea405a4ec60c5,MG,sabara,MG,1,1,utilidades_domesticas,1,1,250.0,22.0,5.0,14.0,1,False,False,False,0.5388000000000001
e441fe4a9a90a9174dcecd88671cd3c3,99.0,19.6,050331c7df0a0d54e5dd22f4fae0f2c4,CE,fortaleza,SP,1,1,informatica_acessorios,1,1,400.0,16.0,3.0,21.0,1,False,False,False,0.197979797979798
e44260bfec2df487a4c92f6fabfe11dd,35.0,14.1,0fca0c9f0c98eb7203af464717b5117b,DF,brasilia,SP,1,1,brinquedos,1,1,100.0,20.0,20.0,20.0,1,False,False,False,0.40285714285714286
e44411a5a41caaf23d52f1600d31d888,9.99,7.39,d522defe17a69684126a50885b063c22,SP,itu,SP,1,1,esporte_lazer,1,1,200.0,20.0,10.0,11.0,1,False,False,False,0.7397397397397397
e444d35248c6b1c8b408719cf0cdae3d,4.9,8.27,45cfc55a4d5073c50be858369454fc0e,SP,sao paulo,SP,1,1,instrumentos_musicais,1,1,100.0,60.0,16.0,11.0,1,False,False,False,1.6877551020408161
e4471c01969de94c38f855a80f807490,67.99,16.67,be27517f3c2c8e420f020bab4586510c,RJ,rio de janeiro,SP,1,1,informatica_acessorios,1,1,450.0,16.0,4.0,20.0,1,False,False,False,0.24518311516399474
e4474c18ee6216f7deac308805b4ef1e,207.0,36.69,e1d387b30e693029c1e3d9ffe5df61e0,RS,sapiranga,RS,1,1,utilidades_domesticas,1,1,3300.0,273.0,39.0,33.0,3,False,False,False,0.1772463768115942
e44883a879c6f6572bba41ae8ed98e93,59.9,12.86,72626056b0b11fdd021e1a24b1f05e77,SP,barueri,SP,1,1,alimentos,1,1,125.0,16.0,8.0,11.0,1,False,False,False,0.21469115191986643
e44944b056633f6f1e86a77eed6a13dd,1250.0,43.27,233ceaabd644ab5ae86989bf16b4d70c,MS,campo grande,PR,1,1,ferramentas_jardim,1,1,6000.0,38.0,34.0,27.0,1,False,False,False,0.034616
e44a2113e6f06206c4ae9134ab3f6074,215.98,31.72,39d130b9509b4e9f0f5740fdf1efd679,SP,sao paulo,RJ,1,1,pet_shop,1,1,312.0,36.0,20.0,28.0,2,False,False,False,0.14686545050467636
e44ab38a09c7c1c8491ba831c5527914,69.9,15.24,10276d60d5486cb3e368bfa68c5351d3,MS,chapadao do sul,SP,1,1,bebes,1,1,1150.0,18.0,18.0,11.0,1,False,False,False,0.21802575107296135
e44bc38d6b4a533a8bdf31db140f2d01,920.0,84.52,43a0029dd31be6065ac63a2bb1d0ee8c,SC,concordia,SP,1,1,ferramentas_jardim,1,1,8000.0,49.0,28.0,57.0,1,False,False,False,0.0918695652173913
e44da4ab86ca3c421c806a2014c07833,349.9,19.7,a620e399d71800c3a5a528bfd42829ee,SP,araraquara,PR,1,1,beleza_saude,1,1,900.0,25.0,12.0,38.0,1,False,False,False,0.0563018005144327
e44dadf7087dc1b6f41e614db2362e05,34.99,27.2,dee80f4fce050819af63a24b02fc345a,PB,joao pessoa,PR,1,1,livros_interesse_geral,1,1,500.0,16.0,2.0,11.0,1,False,False,False,0.7773649614175479
e44e0cbca34accde72251d80c7d08cfe,1260.0,59.32,f25d770c0aae2cfe4f2538f144a15b59,SP,sao paulo,BA,1,1,informatica_acessorios,1,1,9650.0,34.0,34.0,50.0,1,False,False,False,0.04707936507936508
e44e7464ba4c5118eda918839e5dc20d,1648.0,156.05,77c404a3e8a4ee3808befcc4663ac123,MG,betim,SP,1,1,bebes,1,1,15200.0,48.0,61.0,47.0,1,False,False,False,0.09469053398058253
e44f8bcf1ae28a8f29c2ef7d87466da1,149.9,16.81,5db28d027c964a6a60a2bcf77dd27cad,GO,morrinhos,SP,1,1,fashion_roupa_feminina,1,1,1000.0,27.0,12.0,23.0,1,False,False,False,0.11214142761841227
e450bc6e7ca8d8338ef53b5cf23b72ce,241.0,19.57,28a9304bf290dcd1f7f904d623be91cd,MG,ipaba,SP,1,1,relogios_presentes,1,1,483.0,17.0,11.0,13.0,1,False,False,False,0.08120331950207468
e4517d1185ecc155fb8193a53f0e089a,29.99,14.1,bb1c832729bc5f1220b56e56e334bd55,PR,curitiba,RS,1,1,fashion_bolsas_e_acessorios,1,1,200.0,16.0,16.0,16.0,1,False,False,False,0.4701567189063021
